Name,Timestamp,Content,Comments,Retweets,Likes,Tags,Mentions,Tweet ID,Handle,Sentiment,Contains False Info,Verify,Engagement
Htom,2024-05-31 14:24:44+00:00,Let's stand      with Manipur during this crisis.  #ManipurFlood #NaturalDisaster #CycloneRemal,0,4,7,"['#ManipurFlood', '#NaturalDisaster', '#CycloneRemal']","['@narendramodi', '@AmitShah', '@NBirenSingh', '@UNHumanRights', '@IndianRedCross']",tweet_id:1796548370364068285,@h_pheisnam,0.0,False,False,11
Rajiv Chirom,2024-05-31 14:08:55+00:00,"Thanks to NDRF, security forces, and local volunteers for rescuing people. Stay safe and pray for Manipur. #Rimal #ManipurFlood #NaturalDisaster",0,1,4,"['#Rimal', '#ManipurFlood', '#Na', 'turalDisaster']",[],tweet_id:1796544388862275952,@rachirom,0.2333333333333333,False,False,5
Impacting.art,2024-05-31 13:40:12+00:00,"May 25, 2024 - Race to rescue villagers trapped after Papua New Guinea landslide

From: https://bbc.com/news/articles/c877jnjn4m5o…#PapuaNewGuinea #Landslide #RescueMission #NaturalDisaster #EmergencyResponse #nft #nftart  #nftartist #cryptoart #aigenerated # #人工知能アート #nft艺术 #AI绘画",0,0,1,"['#PapuaNewGuinea', '#Landslide', '#RescueMission', '#NaturalDisaster', '#EmergencyResponse', '#nft', '#nftart', '#nftartist', '#cryptoart', '#aigenerated', '#人工知能アート', '#nft艺术', '#AI绘画']",[],tweet_id:1796537164307574902,@ImpactingArt,-0.03181818181818183,False,False,1
SabrangIndia,2024-05-31 12:24:31+00:00,"Assam in shambles after heavy floods, 2 lakh people affected by the floods #AssamFloods #FloodRelief #NaturalDisaster #AssamInShambles #FloodImpact #HumanitarianCrisis https://sabrangindia.in/assam-in-shambles-after-heavy-floods-2-lakh-people-affected-by-the-floods/…",0,0,0,"['#AssamFloods', '#FloodRelief', '#NaturalDisaster', '#AssamInShambles', '#FloodImpact', '#HumanitarianCrisis']",[],tweet_id:1796518117411324167,@sabrangindia,-0.2,False,False,0
Htom,2024-05-31 12:10:52+00:00,"The impact of #CycloneRemal on Manipur is severe. Flooded homes and shops, collapsed bridges & widespread devastation. Let's stand with Manipur during this crisis.  #ManipurFlood #NaturalDisaster      ",3,35,39,"['#CycloneRemal', '#ManipurFlood', '#NaturalDisaster']","['@narendramodi', '@BBCBreaking', '@IndianRedCross', '@UNHumanRights', '@UNICEFIndia', '@UNICEF']",tweet_id:1796514682125328773,@h_pheisnam,0.0,False,False,77
Asian News Makers,2024-05-31 11:37:29+00:00,"Assam Floods Worsen: Nearly 200,000 Affected Across Nine Districts: https://t.ly/gYxPC#AssamFloods #AssamDisaster #FloodRelief #FloodRescue #NaturalDisaster #DisasterManagement #ASDMA",0,0,0,"['#AssamFloods', '#AssamDisaster', '#FloodRelief', '#FloodRescue', '#NaturalDisaster', '#DisasterManagement', '#ASDMA']",[],tweet_id:1796506279260934204,@AsianNewsMakers,0.1,False,False,0
Adu-Oirasu.,2024-05-31 09:48:54+00:00,"The impact of #CycloneRemal on Manipur is severe. Flooded homes and shops, collapsed bridges, and widespread devastation. Let's stand with Manipur during this crisis. & #ManipurFlood #NaturalDisaster   ",1,1,2,"['#CycloneRemal', '#ManipurFlood', '#NaturalDisaster']","['@narendramodi', '@BBCBreaking', '@IndianRedCross', '@UN']",tweet_id:1796478953848476005,@themeiteitweets,0.0,False,False,4
Adu-Oirasu.,2024-05-31 09:48:29+00:00,"All Eyes on Manipur or Not Enough Eyes on Manipur? #CycloneRemal has left parts of Manipur devastated. Houses submerged, businesses flooded, and bridges collapsed. Please pray for Manipur!#ManipurFlood#NaturalDisaster    ",5,44,51,"['#CycloneRemal', '#ManipurFlood', '#NaturalDisaster']","['@ndtv', '@thewire_in', '@CNN', '@PMOIndia', '@UNICEFIndia']",tweet_id:1796478850504999416,@themeiteitweets,0.0,False,False,100
CNBC-TV18,2024-05-31 09:46:53+00:00,Flood situation has worsened in Manipur affecting thousands of lives and killing at lease 3 people. Cyclone Remal trigerred heavy rainfall in the state causing floods in the Imphal Valley.#Manipur #Flood #cycloneremal #imphal #birensingh #assamriffle #naturaldisaster,0,3,3,"['#Manipur', '#Flood', '#cycloneremal', '#imphal', '#birensingh', '#assamriffle', '#naturaldisaster']",[],tweet_id:1796478446417424880,@CNBCTV18News,-0.2,False,False,6
Moirangthem Romenkumar Meetei,2024-05-31 09:42:51+00:00," All Eyes on Manipur or Not Enough Eyes on Manipur? #CycloneRemal has left parts of Manipur devastated. Houses submerged, businesses flooded, and bridges collapsed. Please pray for Manipur!  #ManipurFlood #NaturalDisaster     ",1,22,23,"['#CycloneRemal', '#ManipurFlood', '#NaturalDisaster']","['@ndtv', '@thewire_in', '@CNN', '@PMOIndia', '@UNICEFIndia']",tweet_id:1796477433069314055,@mromenmeetei,0.0,False,False,46
televangelist OG,2024-05-31 08:20:09+00:00,"Vehicles thrown everywhere after tornado in Waverly, Nebraska https://youtu.be/5Gh5oyfM18c?si=lxeN9DXd1FOxUP7y… via   #tornado #nebraska #waverly #storm #naturaldisaster",0,0,0,"['#tornado', '#nebraska', '#waverly', '#storm', '#naturaldisaster']",['@YouTube'],tweet_id:1796456621784412586,@TelevangelistOg,0.0,False,False,0
NEXT IAS Hindi,2024-05-31 08:06:19+00:00,"आज का प्रश्नइस प्रश्न का उत्तर शीघ्र ही कमेंट बॉक्स में पिन किया जाएगा।

प्रिय अभ्यर्थी, हमारे Pinterest Channel को फॉलो करें:-https://in.pinterest.com/nextiashindi/#remal #RemalCyclone #naturaldisaster #upsc #upscexam #quiz #prelims #upsccurrentaffairs #dailyquiz #nextias #nextiashindi",1,0,0,"['#remal', '#RemalCyclone', '#naturaldisaster', '#upsc', '#upscexam', '#quiz', '#prelims', '#upsccurrentaffairs', '#dailyquiz', '#nextias', '#nextiashindi']",[],tweet_id:1796453138771378643,@NEXTIAS_HINDI,0.0,False,False,1
The Informer,2024-05-31 07:16:07+00:00," Just in: Iceland's volcano has erupted again, sending lava toward Grindavik. Stay updated on the latest developments with #IcelandVolcano #Grindavik #VolcanoEruption #NaturalDisaster #StayInformed #SafetyFirst #CurrentUpdates #BreakingNews #World… More:",0,0,0,"['#IcelandVolcano', '#Grindavik', '#VolcanoEruption', '#NaturalDisaster', '#StayInformed', '#SafetyFirst', '#CurrentUpdates', '#BreakingNews', '#World']",[],tweet_id:1796440507335241886,@TheInformerEng,0.5,False,False,0
Idahofella21,2024-05-30 21:08:41+00:00,https://youtube.com/shorts/j5rNE12Ed28… Was playing Natural Disaster Survival on ROBLOX someone redeemed stretch and I did it and ZAP died #roblox #naturaldisastersurvival #natural #NaturalDisaster #youtube #Youtubeshorts #shorts #youtubevideos,0,0,0,"['#roblox', '#naturaldisastersurvival', '#natural', '#NaturalDisaster', '#youtube', '#Youtubeshorts', '#shorts', '#youtubevideos']",[],tweet_id:1796287638368084293,@idahofella21,0.1,False,False,0
Gallagher Australia,2024-05-30 21:00:07+00:00,#Extremeweather events are increasing in frequency – are you prepared? Find out what to do in the event of a #naturaldisaster or threat of #catastrophicconditions. https://okt.to/dgt2zh#propertyinsurance #insuranceAUS #insuranceGallagher,0,0,0,"['#Extremeweather', '#naturaldisaster', '#catastrophicconditions', '#propertyinsurance', '#insuranceAUS', '#insuranceGallagher']",[],tweet_id:1796285486299853117,@Gallagher_AUS,0.0,False,False,0
Biz2Credit,2024-05-30 18:38:35+00:00,"Disasters, whether natural or human-made, can strike at any time. These essential recovery steps will help you rebuild and thrive even stronger. Read blog here: https://ow.ly/srpJ50S2BwX#naturaldisaster #smallbusiness #recovery #dataprotection #smallbusinessowner #fintech #tips",0,0,1,"['#naturaldisaster', '#smallbusiness', '#recovery', '#dataprotection', '#smallbusinessowner', '#fintech', '#tips']",[],tweet_id:1796249864914829726,@Biz2Credit,0.05,False,False,1
Asia News Network,2024-05-30 18:30:49+00:00,#NaturalDisaster #PolicyMatters #Japan #TheJapanNews,0,0,0,"['#NaturalDisaster', '#PolicyMatters', '#Japan', '#TheJapanNews']",[],tweet_id:1796247910356549945,@asianewsnetwork,0.0,False,False,0
The Democracy News,2024-05-30 17:51:17+00:00,Cyclone Remal : 38 people died due to heavy rains and landslides in four states of the Northeast.https://thedemocracynews.in/asia/cyclone-remal-38-people-died-due-to-heavy-rains-and-landslides-in-four-states-of-the-northeast…#CycloneRemal #NortheastFloods #HeavyRains #Landslides #NaturalDisaster #DisasterRelief #EmergencyResponse #ClimateChange #ExtremeWeather #LossOfLife,0,0,0,"['#CycloneRemal', '#NortheastFloods', '#HeavyRains', '#Landslides', '#NaturalDisaster', '#DisasterRelief', '#EmergencyResponse', '#ClimateChange', '#ExtremeWeather', '#LossOfLife']",[],tweet_id:1796237962159747460,@tdn_news,-0.1625,False,False,0
Mosab Imam,2024-05-30 17:17:48+00:00,"If America brings fearsome storms in other countries using HAARP, then where does such fearsome storms and tornadoes come in Texas? (this is for those who believe in such conspiracies)#america #American #people #Texas #USA #tornadoes #storms #naturaldisaster",0,0,0,"['#america', '#American', '#people', '#Texas', '#USA', '#tornadoes', '#storms', '#naturaldisaster']",[],tweet_id:1796229534909612124,@Gooner4lif,-0.03125,False,False,0
World View,2024-05-30 16:15:00+00:00,Apocalypse storm hits Texas! Scariest storm and strong winds tearing the roofs in Dallas #Tornado #hail #storms #Flood #Flooding #Flashflood #Rain #Weather #Viral #Climate #naturaldisaster #severeweather #worldview,0,0,0,"['#Tornado', '#hail', '#storms', '#Flood', '#Flooding', '#Flashflood', '#Rain', '#Weather', '#Viral', '#Climate', '#naturaldisaster', '#severeweather', '#worldview']",[],tweet_id:1796213731485220995,@WorldView188,0.4333333333333333,False,False,0
Big Ideas for Small Business®,2024-05-30 15:26:08+00:00,Disaster preparedness is worth reviewing because so many small business owners simply don’t prepare - read more in Preparing for Disaster: Do It Now -  https://bit.ly/450YGmL #disasterpreparedness #naturaldisaster #smallbusiness #beprepared,0,0,0,"['#disasterpreparedness', '#naturaldisaster', '#smallbusiness', '#beprepared']",[],tweet_id:1796201436201558175,@BigIdeas4SB,0.21000000000000002,False,False,0
rach @DallasFOODblogger,2024-05-30 13:26:44+00:00,"Another day with no electricity in Richardson, TX

No warm lunches for me, but these are first world problems 

Thank God I only come here for work, then back home to a warm bed in an air conditioned house. I can’t do this!! It’s too hot!!!!!! #texasweather #NaturalDisaster",0,0,2,"['#texasweather', '#NaturalDisaster']",[],tweet_id:1796171386253086875,@DallasFOODblogger,0.3068623860677083,False,False,2
Amaravati Today,2024-05-30 13:07:37+00:00,Papua New Guinea Landslide Residents Recount Terrifying Moment | Amaravati Todayhttps://amaravati.today/post/rescue-teams-don-t-expect-to-find-survivors-in-papua-new-guinea-landslide…#FridaYeahkal #YuriYapara #PapuaNewGuinea #Landslide #NaturalDisaster #CommunityLeaders #VillageLife #Survivors #DisasterRelief #amaravati #amaravatitoday,0,1,0,"['#FridaYeahkal', '#YuriYapara', '#PapuaNewGuinea', '#Landslide', '#NaturalDisaster', '#CommunityLeaders', '#VillageLife', '#Survivors', '#DisasterRelief', '#amaravati', '#amaravatitoday']",[],tweet_id:1796166577932411071,@amaravati_today,-0.4318181818181818,False,False,1
UtWorld,2024-05-30 12:28:13+00:00,"Cyclone Remal Causes Devastating Floods In Manipur, Killing Three

Know More: https://utworld.in/cyclone-remal-causes-devastating-floods-in-manipur-killing-three/…#UTWorld #LatestNews #CycloneRemal #ManipurFloods #NaturalDisaster #EmergencyResponse #NDRF #Imphal #FloodRelief #DisasterManagement",0,0,0,"['#UTWorld', '#LatestNews', '#CycloneRemal', '#ManipurFloods', '#NaturalDisaster', '#EmergencyResponse', '#NDRF', '#Imphal', '#FloodRelief', '#DisasterManagement']",[],tweet_id:1796156661515886740,@UtWorld,-0.25,False,False,0
Supervised Feed,2024-05-30 10:55:37+00:00,What causes a tsunami? An ocean scientist explains the physics of these destructive waves http://wef.ch/3g5hJ6Q #Tsunami #NaturalDisasterrt ,0,0,0,"['#Tsunami', '#NaturalDisaster']",['@wef'],tweet_id:1796133355974545870,@FeedSupervised,-0.6,False,False,0
India Weekly,2024-05-30 09:12:25+00:00,"Cyclone Remal’s death toll rises to 65 in India, Bangladesh#Cyclone #CycloneRemal #India #Bangladesh #Remals  #BangladeshIndia #NaturalDisaster",0,0,1,"['#Cyclone', '#CycloneRemal', '#India', '#Bangladesh', '#Remals', '#BangladeshIndia', '#NaturalDisaster']",[],tweet_id:1796107386945450261,@india_weekly,0.0,False,False,1
The Truth International,2024-05-30 08:25:01+00:00,"A powerful Icelandic volcano erupts after a three-week pause, worsening damage in a nearby fishing town already hit by earlier quakes. 

Authorities are managing the disaster to keep residents safe.

 #IcelandVolcano #NaturalDisaster #StaySafe",0,0,0,"['#IcelandVolcano', '#NaturalDisaster', '#StaySafe']",[],tweet_id:1796095455572484561,@ttimagazine,0.26666666666666666,False,False,0
Sawai Madhopur App | Vikalp Times,2024-05-30 07:08:02+00:00,"#News #Jaipur ""लू-तापघात की प्राकृतिक आपदा में मिल रहा भरपूर जनसहयोग""https://vikalptimes.com/a-lot-of-public-support-is-being-received-in-the-natural-disaster-of-heat-stroke-in-rajasthan/…#PublicSupport #Rajasthan #HeatWave #HeatStroke #NaturalDisaster #SummerSeason #SawaiMadhopurApp #VikalpTimes #HindiNews #LatestNews #LatestUpdates",0,0,0,"['#News', '#Jaipur', '#PublicSupport', '#Rajasthan', '#HeatWave', '#HeatStroke', '#NaturalDisaster', '#SummerSeason', '#SawaiMadhopurApp', '#VikalpTimes', '#HindiNews', '#LatestNews', '#LatestUpdates']",[],tweet_id:1796076085496664452,@VikalpTimes,0.0,False,False,0
Knowvity,2024-05-30 06:50:21+00:00,"A spectacular volcanic eruption in Iceland sends lava fountains up to 160 feet high, prompting evacuations and emergency defenses. #Volcano #Eruption #Iceland #NaturalDisaster",0,0,0,"['#Volcano', '#Eruption', '#Iceland', '#NaturalDisaster']",[],tweet_id:1796071632953364590,@knowvity,0.38,False,False,0
Hony Capt Subodh Kumar,2024-05-30 06:19:41+00:00,"Fishermen To Soldiers, Everyone Joins Hands For Rescue Ops In Flood-Hit Manipur
Teams of the NDRF and its state counterpart, Indian Army, Assam Rifles, police, and other state emergency services have been coordinating relief and rescue operations.#NaturalDisaster",0,0,0,['#NaturalDisaster'],[],tweet_id:1796063917552120048,@JcoSubodh,-0.125,False,False,0
Hav Suman Das (Retd),2024-05-30 06:17:09+00:00,"Fishermen To Soldiers, Everyone Joins Hands For Rescue Ops In Flood-Hit Manipur
Teams of the  NDRF and its state counterpart, Indian Army, Assam Rifles, police, and other state emergency services have been coordinating relief and rescue operations.#NaturalDisaster #IndianArmy",0,0,0,"['#NaturalDisaster', '#IndianArmy']",[],tweet_id:1796063279455867036,@hav_suman,-0.125,False,False,0
World View,2024-05-30 04:08:38+00:00,Texas USA collapsed in 2 minutes! Flash floods and storms destroy homes in Dallas #Texas #Tornado #hail #storms #Flood #Flooding #Flashflood #Rain #Weather #Viral #Climate #naturaldisaster #severeweather #worldview,0,0,0,"['#Texas', '#Tornado', '#hail', '#storms', '#Flood', '#Flooding', '#Flashflood', '#Rain', '#Weather', '#Viral', '#Climate', '#naturaldisaster', '#severeweather', '#worldview']",[],tweet_id:1796030934711431344,@WorldView188,-0.2,False,False,0
That's Y,2024-05-30 00:02:32+00:00,Today's News | Thousands missing after massive landslides  For more news follow   #PapuaNewGuinea #Landslide #NaturalDisaster #Disaster #ClimateChange #SouthPacific #Warfare,1,1,2,"['#PapuaNewGuinea', '#Landslide', '#NaturalDisaster', '#Disaster', '#ClimateChange', '#SouthPacific', '#Warfare']",['@thatsymedia'],tweet_id:1795969002688188417,@ThatsYMedia,0.09999999999999999,False,False,4
KateM©,2024-05-29 22:39:31+00:00,Volcanic eruption in Iceland forces thousands to evacuate #NaturalDisaster https://euronews.com/2024/05/29/volcanic-eruption-in-iceland-forces-thousands-to-evacuate?utm_source=Twitter&utm_medium=Social…,2,1,4,['#NaturalDisaster'],[],tweet_id:1795948112856408108,@Kate3015,0.0,False,False,7
Hav Suman Das (Retd),2024-05-30 06:17:09+00:00,"Fishermen To Soldiers, Everyone Joins Hands For Rescue Ops In Flood-Hit Manipur
Teams of the  NDRF and its state counterpart, Indian Army, Assam Rifles, police, and other state emergency services have been coordinating relief and rescue operations.#NaturalDisaster #IndianArmy",0,0,0,"['#NaturalDisaster', '#IndianArmy']",[],tweet_id:1796063279455867036,@hav_suman,-0.125,False,False,0
StarryMag,2024-05-29 21:40:02+00:00,". will be interviewing #singersongwriter and #shoegaze artist NORA about latest single ""Natural Disaster."" Be sure to tweet us over all of your questions! #NaturalDisaster #indierock #punkrock",0,0,0,"['#singersongwriter', '#shoegaze', '#NaturalDisaster', '#indierock', '#punkrock']",['@TVG_Sammi'],tweet_id:1795933141489639777,@StarryMag,0.2883928571428571,False,False,0
The Daily Intake,2024-05-29 21:00:01+00:00,"Southwestern Iceland's volcano erupts, sending fountains of molten lava into the air and billowing clouds of smoke above the fissure.  #IcelandVolcano #Eruption #Iceland #Sundhnúkur #Volcano #Lava #Smoke #NaturalDisaster #TheDailyIntake",0,0,0,"['#IcelandVolcano', '#Eruption', '#Iceland', '#Sundhnúkur', '#Volcano', '#Lava', '#Smoke', '#NaturalDisaster', '#TheDailyIntake']",[],tweet_id:1795923071116705971,@dailyintake2023,0.0,False,False,0
