Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Tim Sokoloski,@365gravity,2024-05-28T11:15:59.000Z,False,Multi-company accounting software allows you to allocate revenue and expenses across all applicable entities with just a few clicks https://bit.ly/3UwS1LY#GravitySoftware #Better #Smarter #Decisions #NaturalDisaster #Recovery #PowerPlatform #Business #Financial #Insights,0,0,0,5,"['#GravitySoftware', '#Better', '#Smarter', '#Decisions', '#NaturalDisaster', '#Recovery', '#PowerPlatform', '#Business', '#Financial', '#Insights']",[],[],https://pbs.twimg.com/profile_images/860209794551996416/s35Y5DQQ_normal.jpg,https://x.com/365gravity/status/1795413707972894889,tweet_id:1795413707972894889
Education Post News,@Education_EP,2024-05-28T11:12:22.000Z,False,"Stone quarry collapse kills 14 in Mizoram

Click here to read more: https://educationpost.in/news/national/stone-quarry-collapse-kills-14-mizoram…#MizoramQuarryCollapse #CycloneRemal #NaturalDisaster #Aizawl #NH6Closure #LatestNews #EPN",0,0,0,48,"['#MizoramQuarryCollapse', '#CycloneRemal', '#NaturalDisaster', '#Aizawl', '#NH6Closure', '#LatestNews', '#EPN']",[],[],https://pbs.twimg.com/profile_images/1767414690894761984/yuCTybQ-_normal.jpg,https://x.com/Education_EP/status/1795412797406277667,tweet_id:1795412797406277667
Free Press Journal,@fpjindia,2024-05-28T11:07:50.000Z,True,"Severe Tornadoes in central US have claimed 18 lives, causing widespread power outages and significant damage, leaving hundreds of thousands without electricity.#Tornado #USWeather #Emergency #WeatherWarning  #CentralUS #NaturalDisaster #PowerOutage #StormDamage #WeatherUpdate",0,0,0,327,"['#Tornado', '#USWeather', '#Emergency', '#WeatherWarning', '#CentralUS', '#NaturalDisaster', '#PowerOutage', '#StormDamage', '#WeatherUpdate']",[],[],https://pbs.twimg.com/profile_images/1619668383720669184/X3qS4x9R_normal.jpg,https://x.com/fpjindia/status/1795411655205286270,tweet_id:1795411655205286270
TheBrewNews,@TheBrewAE,2024-05-28T10:57:03.000Z,False,"Cyclone Remal kills 16, leaves millions without power in India, Bangladesh.#LetsBrewIt #BrewIt #TheBrewNews #UAE #Dubai #CycloneRemal #India #Bangladesh #Storm  #NaturalDisaster #Emergency #RescueEfforts #WestBengal  #ClimateImpact #StaySafe",0,0,0,59,"['#LetsBrewIt', '#BrewIt', '#TheBrewNews', '#UAE', '#Dubai', '#CycloneRemal', '#India', '#Bangladesh', '#Storm', '#NaturalDisaster', '#Emergency', '#RescueEfforts', '#WestBengal', '#ClimateImpact', '#StaySafe']",[],[],https://pbs.twimg.com/profile_images/1610740718221262853/U57HIYLZ_normal.jpg,https://x.com/TheBrewAE/status/1795408940710478260,tweet_id:1795408940710478260
TheHawk,@thehawk,2024-05-28T10:20:23.000Z,True,https://thehawk.in/posts/explained-or-what-causes-landslides-can-we-predict-them-to-save-lives…Explained | What causes landslides? Can we predict them to save lives?#PapuaNewGuinea #Landslide #NaturalDisaster #SearchAndRescue #ClimateChange,0,0,0,17,"['#PapuaNewGuinea', '#Landslide', '#NaturalDisaster', '#SearchAndRescue', '#ClimateChange']",[],[],https://pbs.twimg.com/profile_images/833185559422107648/JBeubrpb_normal.jpg,https://x.com/thehawk/status/1795399715451998430,tweet_id:1795399715451998430
Mid Day,@mid_day,2024-05-28T10:20:00.000Z,True,"#MiddayNews  |

Papua New Guinea says 2,000 dead in landslide#papuanewguinea #landslide #death #catastrophe #naturaldisaster #worldnews https://mid-day.com/news/world-news/article/papua-new-guinea-says-2000-dead-in-landslide-23351506…",0,1,1,233,"['#MiddayNews', '#papuanewguinea', '#landslide', '#death', '#catastrophe', '#naturaldisaster', '#worldnews']",[],[],https://pbs.twimg.com/profile_images/803546826456502272/_y6eQCZD_normal.jpg,https://x.com/mid_day/status/1795399617271717937,tweet_id:1795399617271717937
Market Mentorship,@Market_WiseGuy,2024-05-28T09:19:48.000Z,False,Papua New Guinea issues evacuation orders for thousands as 'active' landslide threatens to strike #PapuaNewGuinea #Landslide #Evacuation #NaturalDisaster #EmergencyAlert,0,0,0,26,"['#PapuaNewGuinea', '#Landslide', '#Evacuation', '#NaturalDisaster', '#EmergencyAlert']",[],[],https://pbs.twimg.com/profile_images/1783376137147617281/wAmVtAAr_normal.jpg,https://x.com/Market_WiseGuy/status/1795384468275953922,tweet_id:1795384468275953922
The Informer,@TheInformerEng,2024-05-28T08:21:44.000Z,True,"""Thoughts are with those affected by Cyclone Remal. At least 16 lives lost in Bangladesh and India. Let's spread awareness and support relief efforts. #CycloneRemal #Bangladesh #India #NaturalDisaster #ReliefEfforts"" #CurrentUpdates #BreakingNews #W… More:",0,0,0,33,"['#CycloneRemal', '#Bangladesh', '#India', '#NaturalDisaster', '#ReliefEfforts', '#CurrentUpdates', '#BreakingNews', '#W']",[],[],https://pbs.twimg.com/profile_images/1798598176863031296/madQeOLc_normal.jpg,https://x.com/TheInformerEng/status/1795369854691573871,tweet_id:1795369854691573871
DXB News Network,@dxbnewsnetwork,2024-05-28T08:05:57.000Z,False,"16 Lives Lost in India and Bangladesh Due to Cyclone Remal's Power Cuts
.
Read Full News: https://dxbnewsnetwork.com/cyclone-remal-claims-16-lives-in-india-bangladesh-power-cuts….#CycloneRemal #Bangladesh #India #NaturalDisaster #dxbnewsnetwork #breakingnews #headlines #trendingnews #dxbnews #dxbdnn",0,0,0,54,"['#CycloneRemal', '#Bangladesh', '#India', '#NaturalDisaster', '#dxbnewsnetwork', '#breakingnews', '#headlines', '#trendingnews', '#dxbnews', '#dxbdnn']",[],[],https://pbs.twimg.com/profile_images/1730927064507695104/ZCJ9p7wi_normal.jpg,https://x.com/dxbnewsnetwork/status/1795365881381601435,tweet_id:1795365881381601435
Abdulla Alrashid,@AbdullaAlr58193,2024-05-28T07:39:46.000Z,True,"Dhaka has been forced to evacuate at least 800,000 people due to the horror of Cyclone Remal, with wind speeds reaching up to 120km/h (75mph).  #CycloneRemal #Dhaka #Evacuation #NaturalDisaster #EmergencyResponse #internationalnews",0,0,0,49,"['#CycloneRemal', '#Dhaka', '#Evacuation', '#NaturalDisaster', '#EmergencyResponse', '#internationalnews']",[],[],https://pbs.twimg.com/profile_images/1773269279603052544/mMeoTd3B_normal.jpg,https://x.com/AbdullaAlr58193/status/1795359295179231484,tweet_id:1795359295179231484
The Informer,@TheInformerEng,2024-05-28T07:38:53.000Z,True,"""Devastating news from Papua New Guinea as reports emerge of a landslide burying 2000 people alive. Our thoughts are with the victims and their families. #PapuaNewGuinea #Landslide #NaturalDisaster"" #News #WorldNews #BreakingNews #Headlines Full read:",0,0,0,21,"['#PapuaNewGuinea', '#Landslide', '#NaturalDisaster', '#News', '#WorldNews', '#BreakingNews', '#Headlines']",[],[],https://pbs.twimg.com/profile_images/1798598176863031296/madQeOLc_normal.jpg,https://x.com/TheInformerEng/status/1795359071328956442,tweet_id:1795359071328956442
Asia News Network,@asianewsnetwork,2024-05-28T07:32:10.000Z,False,"P1,909,962.5 worth of food packs had already been distributed to affected families. #ClimateWatch #NaturalDisaster #Philippines #PhilippineDailyInquirerhttps://asianews.network/typhoon-aghon-affected-at-least-19350-people-in-the-philippines-as-of-may-27/…",0,0,0,63,"['#ClimateWatch', '#NaturalDisaster', '#Philippines', '#PhilippineDailyInquirer']",[],[],https://pbs.twimg.com/profile_images/1481823759237795840/RWm3CWcq_normal.jpg,https://x.com/asianewsnetwork/status/1795357381099970765,tweet_id:1795357381099970765
The Daily Star,@dailystarnews,2024-05-28T07:08:04.000Z,True,বিস্তারিতঃ https://bangla.thedailystar.net/culture/art-design/photograph/news-585506…#Cycloneremal #NaturalDisaster #Weather #Environment #bangladesh #Newsupdate,0,0,11,701,"['#Cycloneremal', '#NaturalDisaster', '#Weather', '#Environment', '#bangladesh', '#Newsupdate']",[],[],https://pbs.twimg.com/profile_images/1560135235773181952/-o1jRMm1_normal.jpg,https://x.com/dailystarnews/status/1795351317533377002,tweet_id:1795351317533377002
Asia News Network,@asianewsnetwork,2024-05-28T07:02:24.000Z,False,"Cyclone Remal was part of a new trend of cyclones that take their time before making landfall, are slow-moving, and cause significant downpours, flooding coastal areas and cities. #ClimateWatch #NaturalDisaster #Bangladesh #TheDailyStarhttps://asianews.network/cyclones-now-last-longer-bangladesh-meteorological-department/…",0,1,0,110,"['#ClimateWatch', '#NaturalDisaster', '#Bangladesh', '#TheDailyStar']",[],[],https://pbs.twimg.com/profile_images/1481823759237795840/RWm3CWcq_normal.jpg,https://x.com/asianewsnetwork/status/1795349891377476042,tweet_id:1795349891377476042
The Daily Star,@dailystarnews,2024-05-28T06:45:26.000Z,True,"Cyclone Remal battered Pirojpur yesterday leaving behind a trail of destruction, inundating many parts of the district, uprooting trees and damaging houses#Cycloneremal #Naturaldisaster #Weather #Newsupdate",0,0,2,440,"['#Cycloneremal', '#Naturaldisaster', '#Weather', '#Newsupdate']",[],[],https://pbs.twimg.com/profile_images/1560135235773181952/-o1jRMm1_normal.jpg,https://x.com/dailystarnews/status/1795345621605613915,tweet_id:1795345621605613915
Knowvity,@knowvity,2024-05-28T06:41:22.000Z,True,"Devastation in Papua New Guinea as a landslide is feared to have buried over 2,000 people. Villagers search for loved ones amidst the rubble. #PNG #Landslide #NaturalDisaster #SearchAndRescue",0,0,0,19,"['#PNG', '#Landslide', '#NaturalDisaster', '#SearchAndRescue']",[],[],https://pbs.twimg.com/profile_images/1678347646027571201/TJYfwuAk_normal.jpg,https://x.com/knowvity/status/1795344599084384635,tweet_id:1795344599084384635
Times Now Navbharat,@TNNavbharat,2024-05-28T06:17:54.000Z,True,#Tsunami: सुनामी का अलर्ट कैसे होता है जारी? भारत सहित अन्य देश कैसे करते हैं निगरानी#TsunamiAlert #NaturalDisaster,0,0,2,230,"['#Tsunami', '#TsunamiAlert', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1584864119647531008/F4ID0nhQ_normal.jpg,https://x.com/TNNavbharat/status/1795338692133113876,tweet_id:1795338692133113876
Al-Mukhbir,@al_mukhbir,2024-05-28T05:11:46.000Z,False,Tornado-spawning thunderstorms that swept the Southern Plains and the Ozark Mountains have killed at least 21 people across four U.S. states#Tornado #StormDamage #SouthernPlains #TheUS #BreakingNews #OzarkMountains #NaturalDisaster #China #NorthKorea #WeatherUpdates #Israel,0,0,0,100,"['#Tornado', '#StormDamage', '#SouthernPlains', '#TheUS', '#BreakingNews', '#OzarkMountains', '#NaturalDisaster', '#China', '#NorthKorea', '#WeatherUpdates', '#Israel']",[],[],https://pbs.twimg.com/profile_images/1682180756724916224/1u-KL0YQ_normal.jpg,https://x.com/al_mukhbir/status/1795322050611229072,tweet_id:1795322050611229072
India News Home,@IndiaNewsHome,2024-05-28T05:00:52.000Z,False,"Cyclone Remal leaves 16 dead in India and Bangladesh, causes power cuts in West Bengal 

 #CycloneRemal #WestBengal #India #Bangladesh #NaturalDisaster 

 More Here :",0,0,0,1,"['#CycloneRemal', '#WestBengal', '#India', '#Bangladesh', '#NaturalDisaster']",[],['\\u23e9'],https://pbs.twimg.com/profile_images/1790678346252288001/Zj1q_erK_normal.jpg,https://x.com/IndiaNewsHome/status/1795319305468600490,tweet_id:1795319305468600490
Knowvity,@knowvity,2024-05-28T04:41:26.000Z,True,"A devastating landslide in Papua New Guinea is feared to have buried up to 2,000 people. Rescue efforts are underway in a race against time. #PapuaNewGuinea #Landslide #NaturalDisaster #Rescue",0,0,0,25,"['#PapuaNewGuinea', '#Landslide', '#NaturalDisaster', '#Rescue']",[],[],https://pbs.twimg.com/profile_images/1678347646027571201/TJYfwuAk_normal.jpg,https://x.com/knowvity/status/1795314415975215212,tweet_id:1795314415975215212
Prime Media Goa - TV Channel,@PrimeTVGoa,2024-05-28T03:42:35.000Z,False,LANDSLIDE HORROR: THOUSANDS BURIED ALIVE#PapuaNewGuinea #LandslideTragedy #NaturalDisaster #PrayForPNG #EmergencyResponse #HumanitarianCrisis #DisasterRelief #SurvivorSupport #GlobalSolidarity #CommunityRecovery,0,0,0,187,"['#PapuaNewGuinea', '#LandslideTragedy', '#NaturalDisaster', '#PrayForPNG', '#EmergencyResponse', '#HumanitarianCrisis', '#DisasterRelief', '#SurvivorSupport', '#GlobalSolidarity', '#CommunityRecovery']",[],[],https://pbs.twimg.com/profile_images/1476796064388714499/PNan9zny_normal.jpg,https://x.com/PrimeTVGoa/status/1795299603656675662,tweet_id:1795299603656675662
Daily News Activist,@lkodna,2024-05-28T02:18:59.000Z,False,"पश्चिम बंगाल के कई हिस्सों में चक्रवाती तूफान रेमल ने मचाई तबाही
kolkata: दो लोगों की हुई मौत, भारी बारिश का कहर जारी...#cycloneremal #WestBengal #naturaldisaster #emergencyपढ़ें पूरी खबरhttps://dnahindi.com",0,0,1,171,"['#cycloneremal', '#WestBengal', '#naturaldisaster', '#emergency']",[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1704914507959828480/HOiOW7xd_normal.jpg,https://x.com/lkodna/status/1795278564440625450,tweet_id:1795278564440625450
Andrew Focht,@focht25,2024-05-28T01:01:33.000Z,False,Tornadoes: Unprecedented Devastation in Greenfield and Villisca#Tornadoes #ExtremeWeather #NaturalDisaster #StormDamage #IowaTornadoes #Greenfield #Villisca #TornadoDevastation #CommunityImpact #WeatherPhenomenon @,0,1,1,335,"['#Tornadoes', '#ExtremeWeather', '#NaturalDisaster', '#StormDamage', '#IowaTornadoes', '#Greenfield', '#Villisca', '#TornadoDevastation', '#CommunityImpact', '#WeatherPhenomenon']",['@iafarmer7'],[],https://pbs.twimg.com/profile_images/1388278809867210752/nBf9V7G9_normal.jpg,https://x.com/focht25/status/1795259081310994636,tweet_id:1795259081310994636
World View,@WorldView188,2024-05-28T00:48:53.000Z,False,"2 minutes ago in Armenia! Bridges and houses were swept away, flash floods occurred in Alaverdi#Alaverdi #Tornado #hail #storms #Flood #Flooding #Flashflood #Rain #Weather #Viral #Climate #naturaldisaster #severeweather #worldview",0,1,5,688,"['#Alaverdi', '#Tornado', '#hail', '#storms', '#Flood', '#Flooding', '#Flashflood', '#Rain', '#Weather', '#Viral', '#Climate', '#naturaldisaster', '#severeweather', '#worldview']",[],[],https://pbs.twimg.com/profile_images/1765183497885679616/TkjdPhwP_normal.jpg,https://x.com/WorldView188/status/1795255891664781602,tweet_id:1795255891664781602
ACLENet,@ACLENet,2024-05-27T22:58:29.000Z,False,"#Lightning strike kills 2 #women in #Lagos, #Nigeria #LightningSafety #LightningKills #LightningStrike #LightningInAfrica #Africa #naturaldisaster #spreadtheword #SaveLives",0,0,0,180,"['#Lightning', '#women', '#Lagos', '#Nigeria', '#LightningSafety', '#LightningKills', '#LightningStrike', '#LightningInAfrica', '#Africa', '#naturaldisaster', '#spreadtheword', '#SaveLives']",[],[],https://pbs.twimg.com/profile_images/932656604318543872/pV1d13VS_normal.jpg,https://x.com/ACLENet/status/1795228107726565558,tweet_id:1795228107726565558
ACLENet,@ACLENet,2024-05-27T22:53:40.000Z,False,"Four #women killed by #lightning in #Rumbek, #SouthSudan #LightningSafety #LightningKills #LightningStrike #LightningInAfrica #Africa #naturaldisaster #spreadtheword #SaveLives https://sudanspost.com/four-women-killed-by-lightning-in-rumbek/… via ",0,0,0,177,"['#women', '#lightning', '#Rumbek', '#SouthSudan', '#LightningSafety', '#LightningKills', '#LightningStrike', '#LightningInAfrica', '#Africa', '#naturaldisaster', '#spreadtheword', '#SaveLives']",['@SudansPost'],[],https://pbs.twimg.com/profile_images/932656604318543872/pV1d13VS_normal.jpg,https://x.com/ACLENet/status/1795226897808302156,tweet_id:1795226897808302156
MOX - Raise your voice.,@nagmnagm,2024-05-27T20:02:22.000Z,True,#PapuaNewGuinea #Landslide #NaturalDisaster,0,0,0,48,"['#PapuaNewGuinea', '#Landslide', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1775879990602792960/vSRa7Fhu_normal.jpg,https://x.com/nagmnagm/status/1795183786612650384,tweet_id:1795183786612650384
The Daily Star,@dailystarnews,2024-05-27T19:47:34.000Z,True,"Despite four ongoing projects worth Tk 14,388.74 crore by three government bodies to address waterlogging, residents have seen no relief.#Cycloneremal #NaturalDisaster #Weather #Newsupdate",0,2,3,759,"['#Cycloneremal', '#NaturalDisaster', '#Weather', '#Newsupdate']",[],[],https://pbs.twimg.com/profile_images/1560135235773181952/-o1jRMm1_normal.jpg,https://x.com/dailystarnews/status/1795180064188850186,tweet_id:1795180064188850186
The Daily Star,@dailystarnews,2024-05-27T18:28:18.000Z,True,"Experts say this causes more rainfall, inundation.#Environment #ClimateChange #cycloneremal #Naturaldisaster #Newsupdate",0,2,7,739,"['#Environment', '#ClimateChange', '#cycloneremal', '#Naturaldisaster', '#Newsupdate']",[],[],https://pbs.twimg.com/profile_images/1560135235773181952/-o1jRMm1_normal.jpg,https://x.com/dailystarnews/status/1795160115621797895,tweet_id:1795160115621797895
a2i,@a2i_bd,2024-05-27T16:43:31.000Z,True,"For #CycloneRemal assistance, dial ‘333’ and press 3.
Ensure your safety & inform others.Our #NationalHelpline333 is ready for any help or information on #CycloneRemal.#SmartBangladesh2041 #ZeroDigitalDivide #CycloneRemal #Cyclone #Remal #NaturalDisaster",0,1,4,361,"['#CycloneRemal', '#NationalHelpline333', '#CycloneRemal', '#SmartBangladesh2041', '#ZeroDigitalDivide', '#CycloneRemal', '#Cyclone', '#Remal', '#NaturalDisaster']",[],['\\U0001f300'],https://pbs.twimg.com/profile_images/1709521133639528448/LWECq4T4_normal.jpg,https://x.com/a2i_bd/status/1795133743679639934,tweet_id:1795133743679639934
The Democracy News,@tdn_news,2024-05-27T16:43:19.000Z,True,"Two brothers died due to severe lightning, bodies were found near the fuse box of the well.https://thedemocracynews.in/asia/two-brothers-died-due-to-severe-lightning-bodies-were-found-near-the-fuse-box-of-the-well…#deathbylightning #lightningstrike #struckbylightning #freakaccident #naturaldisaster #storm #thunderstorm #lightningstorm #hailstorm #tornado #windstorm #flood",0,0,0,189,"['#deathbylightning', '#lightningstrike', '#struckbylightning', '#freakaccident', '#naturaldisaster', '#storm', '#thunderstorm', '#lightningstorm', '#hailstorm', '#tornado', '#windstorm', '#flood']",[],[],https://pbs.twimg.com/profile_images/1770070302007197696/uXwTA22C_normal.jpg,https://x.com/tdn_news/status/1795133693549511066,tweet_id:1795133693549511066
